Time,Gear,Vehicle speed km/h,Engine speed rpm,Current engine torque Nm,Actual clutch torque layer Nm,Boost pressure bar,Accelerator pedal value of the monitoring functions %,Vehicle acceleration m/s²,Exhaust pressure upstream of the turbine bar,Current speed of the turbocharger rpm,Rail pressure - actual value bar,Ambient temperature ° C,Engine temperature ° C,Transmission oil temperature ° C
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.33,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.33,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.33,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.33,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57858.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.5570,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1658.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.31,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.32,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57210.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.7250,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1643.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.20,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.61,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,57156.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
2.9090,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,86.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1641.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.51,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56920.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.0900,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1636.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.29,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56256.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.2590,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1631.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-26.09,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.41,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56397.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.4240,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,85.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1622.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.47,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.26,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,56157.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.5900,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1621.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.26,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55867.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.7410,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1614.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.86,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.37,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55528.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
3.9070,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1605.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.62,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.25,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55997.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.0740,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2410,7.00,84.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2410,7.00,83.00,1607.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2410,7.00,83.00,1596.00,-25.63,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.19,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.26,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55520.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.2420,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1596.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.58,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55360.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.4070,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1592.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.46,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,55249.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.5740,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1590.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.51,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.57,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54738.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.7230,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,83.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1580.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.49,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,54498.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
4.9060,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
5.0900,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
5.0900,7.00,82.00,1578.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
5.0900,7.00,82.00,1576.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
5.0900,7.00,82.00,1576.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
5.0900,7.00,82.00,1576.00,-25.40,0.00,0.00,0.00,-0.54,1.25,53906.00,472.19,31.00,89.00,58.00
